Time,Poke1,Poke2,Line1,Line2,Line3,Line4,Cue1,Cue2,Cue3,Cue4
164.903,True,False,0,0,0,0,False,False,False,False
164.943,True,False,0,0,0,0,False,False,False,False
164.984,True,False,0,0,0,0,False,False,False,False
165.025,True,False,0,0,0,0,False,False,False,False
165.066,True,False,0,0,0,0,False,False,False,False
165.106,True,False,0,0,0,0,False,False,False,False
165.147,True,False,0,0,0,0,False,False,False,False
165.188,True,False,0,0,0,0,False,False,False,False
165.228,True,False,0,0,0,0,False,False,False,False
165.269,True,False,0,0,0,0,False,False,False,False
165.31,True,False,0,0,0,0,False,False,False,False
165.351,True,False,0,0,0,0,False,False,False,False
165.391,True,False,0,0,0,0,False,False,False,False
165.432,True,False,0,0,0,0,False,False,False,False
165.473,True,False,0,0,0,0,False,False,False,False
165.514,True,False,0,0,0,0,False,False,False,False
165.554,True,False,0,0,0,0,False,False,False,False
165.595,True,False,0,0,0,0,False,False,False,False
165.636,True,False,0,0,0,0,False,False,False,False
165.676,True,False,0,0,0,0,False,False,False,False
165.717,True,False,0,0,0,0,False,False,False,False
165.758,True,False,0,0,0,0,False,False,False,False
165.799,True,False,0,0,0,0,False,False,False,False
165.839,True,False,0,0,0,0,False,False,False,False
165.88,True,False,0,0,0,0,False,False,False,False
165.921,True,False,0,0,0,0,False,False,False,False
165.961,True,False,0,0,0,0,False,False,False,False
166.002,True,False,0,0,0,0,False,False,False,False
166.043,True,False,0,0,0,0,False,False,False,False
166.084,True,False,0,0,0,0,False,False,False,False
166.124,True,False,0,0,0,0,False,False,False,False
166.165,True,False,0,0,0,0,False,False,False,False
166.206,True,False,0,0,0,0,False,False,False,False
166.246,True,False,0,0,0,0,False,False,False,False
166.287,True,False,0,0,0,0,False,False,False,False
166.328,True,False,0,0,0,0,False,False,False,False
166.369,True,False,0,0,0,0,False,False,False,False
166.409,True,False,0,0,0,0,False,False,False,False
166.45,True,False,0,0,0,0,False,False,False,False
166.491,True,False,0,0,0,0,False,False,False,False
166.531,True,False,0,0,0,0,False,False,False,False
166.572,True,False,0,0,0,0,False,False,False,False
166.613,True,False,0,0,0,0,False,False,False,False
166.654,True,False,0,0,0,0,False,False,False,False
166.694,True,False,0,0,0,0,False,False,False,False
166.735,True,False,0,0,0,0,False,False,False,False
166.776,True,False,0,0,0,0,False,False,False,False
166.817,True,False,0,0,0,0,False,False,False,False
166.857,True,False,0,0,0,0,False,False,False,False
166.898,True,False,0,0,0,0,False,False,False,False
166.939,True,False,0,0,0,0,False,False,False,False
166.979,True,False,0,0,0,0,False,False,False,False
167.02,True,False,0,0,0,0,False,False,False,False
167.061,True,False,0,0,0,0,False,False,False,False
167.102,True,False,0,0,0,0,False,False,False,False
167.142,True,False,0,0,0,0,False,False,False,False
167.183,True,False,0,0,0,0,False,False,False,False
